domain_id,domain_name,hierarchy,xfold
001507625,e4ozyA1,207.2.1.83,207
000185865,e2inuA1,207.2.1.83,207
000198885,e2pygA1,207.2.1.83,207
001841000,e3vstA1,207.2.1.83,207
002010242,e5gkdA2,207.2.1.83,207
002082632,e5g5nB1,207.2.1.83,207
002417774,e5mqpC3,207.2.1.83,207
002442384,e5w6fB3,207.2.1.83,207
002491360,e6f7kB1,207.2.1.83,207
002547953,e6kfnA1,207.2.1.83,207
002701717,e7c7dA1,207.2.1.83,207
002756180,e7akvG1,207.2.1.83,207
000007225,e1dabA1,207.2.1.98,207
000166047,e2iouG1,207.2.1.98,207
002070850,e5gqcD1,207.2.1.107,207
001563555,e4qnlA5,207.2.1.108,207
001714451,e4ru5C1,207.2.1.109,207
001954234,e4y9vA3,207.2.1.109,207
001714448,e4ru4B1,207.2.1.109,207
002337273,e5ny0A1,207.2.1.110,207
002491363,e5w6fA2,207.2.1.111,207
001514147,e4tyvB1,207.2.1.112,207
002469648,e6beaA1,207.2.1.113,207
002491348,e5w5pA2,207.2.1.114,207
001933292,e5gzt.1,207.2.1.115,207
002491350,e5w6pF2,207.2.1.116,207
002581319,e6e1rA2,207.2.1.117,207
002491358,e6eu4A1,207.2.1.118,207
002409669,e5w6hA3,207.2.1.119,207
002337271,e5nxkC1,207.2.1.120,207
001546258,e4tyvA1,207.2.1.121,207
001546259,e4tyvA2,207.2.1.122,207
002442383,e5w6fB2,207.2.1.123,207
002831959,e7v6iA1,207.2.1.125,207
002849216,e7o17A1,207.2.1.126,207
002485691,e6f45D2,207.2.2.1,207
000223885,e3r5aA2,208.1.1.3,208
000970467,e3r5aB1,208.1.1.3,208
001031081,e3r2wB1,208.1.1.7,208
001181081,e4m2bA3,208.1.1.7,208
000007248,e1v3wA1,208.1.1.9,208
000163455,e2iu8A2,208.1.1.9,208
000979103,e4e75A1,208.1.1.9,208
001109446,e4ihfA2,208.1.1.9,208
001504044,e5aftU1,208.1.1.9,208
001510357,e4m9cD1,208.1.1.9,208
000007249,e1xhdA1,208.1.1.9,208
000135042,e3hjjA1,208.1.1.9,208
000007239,e1ocxA1,208.1.1.9,208
000150516,e4dclA1,208.1.1.9,208
000007242,e1fxjA1,208.1.1.9,208
000358815,e3d98A1,208.1.1.9,208
000007243,e2oi5A1,208.1.1.9,208
000397628,e3jqyA1,208.1.1.9,208
001285582,e4k6rA2,208.1.1.9,208
001290111,e3r8yC2,208.1.1.9,208
000007245,e1yp2A1,208.1.1.9,208
000007251,e2f9cA1,208.1.1.9,208
001181119,e2ggoA2,208.1.1.9,208
001716680,e4ea7A2,208.1.1.9,208
001763724,e5b04I2,208.1.1.9,208
001890037,e5l6sC2,208.1.1.9,208
001507925,e5afuV1,208.1.1.9,208
000007240,e1xatA1,208.1.1.9,208
000007241,e1mr7A1,208.1.1.9,208
000147637,e3vbiA1,208.1.1.9,208
001031019,e3bswA2,208.1.1.9,208
001189708,e2wldB2,208.1.1.9,208
001763720,e5b04E2,208.1.1.9,208
000357722,e3fsbA1,208.1.1.9,208
000146739,e3tdtA3,208.1.1.9,208
001107388,e4mzuA1,208.1.1.9,208
000007247,e1qreA1,208.1.1.9,208
001891387,e1ssqA2,208.1.1.9,208
001891406,e3p47A2,208.1.1.9,208
000007237,e2jf2A1,208.1.1.9,208
000142774,e3r0sA1,208.1.1.9,208
001189596,e3t57A1,208.1.1.9,208
002172443,e6cajA2,208.1.1.9,208
002168232,e6ezoE1,208.1.1.9,208
002466805,e6iveA1,208.1.1.9,208
002487430,e6i3mG2,208.1.1.9,208
002506007,e6qg2F1,208.1.1.9,208
002657277,e6x89L21,208.1.1.9,208
002728659,e7d72K1,208.1.1.9,208
002771093,e7d6c51,208.1.1.9,208
002775118,e7d72A2,208.1.1.9,208
002833525,e7txpA2,208.1.1.9,208
002895993,e7whrB1,208.1.1.9,208
002988557,e8e62B1,208.1.1.9,208
001933275,e3c8vA2,208.1.1.27,208
001592642,e3oh2A2,208.1.1.28,208
001933274,e3c8vA1,208.1.1.30,208
001391548,e3f1xA1,208.1.1.32,208
001150208,e3r2wD3,208.1.1.34,208
000172787,e3eh0A1,208.1.1.39,208
001189754,e3brkX2,208.1.1.40,208
000002162,e1hxnA1,5.1.1.1,5
000002165,e1itvA1,5.1.1.1,5
000002166,e1su3A1,5.1.1.1,5
000002164,e1genA1,5.1.1.1,5
000002163,e1qhuA2,5.1.1.1,5
001497955,e2mqsA1,5.1.1.1,5
001514709,e4yehA1,5.1.1.1,5
002527431,e6o5eA1,5.1.1.1,5
000002167,e1s1dA1,5.1.2.1,5
000002176,e2b4wA1,5.1.2.2,5
000002175,e1vkdA1,5.1.2.3,5
001145825,e3wasA1,5.1.2.3,5
001681038,e5a7vA1,5.1.2.3,5
001715900,e5b0pA1,5.1.2.3,5
002045451,e5mt2A1,5.1.2.3,5
000002173,e1uypA2,5.1.2.3,5
000140915,e2xqrA1,5.1.2.3,5
001269393,e3u75A4,5.1.2.3,5
002696999,e7bwbA2,5.1.2.3,5
002795971,e7fipA1,5.1.2.3,5
000002174,e1y4wA2,5.1.2.5,5
000143076,e3pigA1,5.1.2.5,5
000151271,e3rwkX2,5.1.2.5,5
001269366,e4eqvF3,5.1.2.5,5
001870981,e5jowA1,5.1.2.5,5
000002169,e1gyhA1,5.1.2.5,5
000002170,e1uv4A1,5.1.2.5,5
000002171,e1y7bA2,5.1.2.5,5
000137372,e3kstA1,5.1.2.5,5
000142888,e3qz4A1,5.1.2.5,5
000149439,e3zxjA1,5.1.2.5,5
000177619,e3akfA1,5.1.2.5,5
000139998,e3nqhA1,5.1.2.5,5
001158333,e3c7gA6,5.1.2.5,5
001161044,e3vt2A3,5.1.2.5,5
001300814,e4ak5B2,5.1.2.5,5
001349541,e4mlgA1,5.1.2.5,5
001397703,e4novA1,5.1.2.5,5
001498262,e4u6dB1,5.1.2.5,5
001503899,e4qqsB1,5.1.2.5,5
001564338,e5c0pA1,5.1.2.5,5
001720774,e5flwA1,5.1.2.5,5
001867992,e5a8cA1,5.1.2.5,5
002029614,e2x8tA1,5.1.2.5,5
002029617,e4kcaA2,5.1.2.5,5
002029619,e5ho2A1,5.1.2.5,5
002045443,e5msxC1,5.1.2.5,5
002409445,e6eufA1,5.1.2.5,5
002503456,e6r3uA1,5.1.2.5,5
002538921,e6mlyC1,5.1.2.5,5
002540778,e6mlyA2,5.1.2.5,5
002576299,e6nu7A2,5.1.2.5,5
002697008,e7bysA1,5.1.2.5,5
002772564,e7jvhA1,5.1.2.5,5
002900234,e7zeiA1,5.1.2.5,5
001144295,e3wmyA1,5.1.2.6,5
001299734,e4o8nA1,5.1.2.6,5
000002172,e1oygA1,5.1.2.7,5
001146037,e3wpuA1,5.1.2.7,5
001311606,e2yftA1,5.1.2.7,5
001673919,e4d47A1,5.1.2.7,5
002723636,e7bj4A1,5.1.2.7,5
000002168,e1tl2A1,5.1.2.8,5
000119435,e3kifA1,5.1.2.8,5
000119436,e3kihA1,5.1.2.8,5
001725978,e5c2nA1,5.1.2.8,5
001491577,e3ww8A1,5.1.2.9,5
001564089,e4zcnA1,5.1.2.9,5
000153416,e4hbsA1,5.1.2.10,5
001841029,e5efvB2,5.1.2.32,5
002549177,e6q3gC21,5.1.2.32,5
002499660,e6n1aA1,5.1.2.33,5
002527953,e6q50A1,5.1.2.35,5
002553126,e6r5xA1,5.1.2.36,5
002574473,e2ecfA1,5.1.2.38,5
002646217,e6tjeA2,5.1.2.40,5
002646212,e6tjbB1,5.1.2.40,5
001736745,e5fixA1,5.1.2.41,5
000972509,e4ffgB2,5.1.2.42,5
001165261,e3ldkA3,5.1.2.43,5
000145474,e3ugfA2,5.1.2.44,5
000156841,e1st8A1,5.1.2.45,5
002094171,e5xh8A1,5.1.2.46,5
002564992,e6j0tA1,5.1.2.47,5
002573549,e5oljA4,5.1.2.48,5
001291131,e4c8sB1,5.1.3.6,5
002066997,e5gvbA1,5.1.3.6,5
002491389,e5yjeB1,5.1.3.6,5
001140882,e4hizA2,5.1.3.8,5
000002188,e1cruA1,5.1.3.11,5
000161344,e2g8sA1,5.1.3.11,5
000399504,e3a9hA1,5.1.3.11,5
001153519,e3dasA2,5.1.3.11,5
001396299,e2wftB1,5.1.3.11,5
002523944,e6h7tA1,5.1.3.11,5
002549514,e6jt5A1,5.1.3.11,5
002759863,e7cgzA1,5.1.3.11,5
000002196,e1usrA1,5.1.3.12,5
000002197,e1v3eA1,5.1.3.12,5
000138959,e2x9mA1,5.1.3.12,5
001196320,e4gjtA2,5.1.3.12,5
001519176,e4uf7A1,5.1.3.12,5
001546408,e4jf7A1,5.1.3.12,5
002093819,e5nopA1,5.1.3.12,5
002527935,e6p7yA1,5.1.3.12,5
002541822,e6sg8B1,5.1.3.12,5
003017638,e7znyA1,5.1.3.12,5
000166394,e2uvkA1,5.1.3.16,5
000136166,e3ii7A1,5.1.3.16,5
000149882,e4ascA1,5.1.3.16,5
000002187,e1zgkA1,5.1.3.16,5
001519397,e4yy8A1,5.1.3.16,5
001681023,e5a10A1,5.1.3.16,5
001695428,e5cgjA1,5.1.3.16,5
000140277,e2xn4A1,5.1.3.16,5
002086907,e5gqtA1,5.1.3.16,5
002166065,e5yy8A1,5.1.3.16,5
002429113,e6do3A1,5.1.3.16,5
002996613,e7onhA1,5.1.3.16,5
000143984,e3q6kA1,5.1.3.18,5
000195810,e2qe8A1,5.1.3.18,5
002390467,e5yylA1,5.1.3.18,5
000002194,e1f8eA1,5.1.3.19,5
000002195,e1nscA1,5.1.3.19,5
001112332,e4mc7A1,5.1.3.19,5
001307970,e4gdjB1,5.1.3.19,5
002702071,e7cm1B1,5.1.3.19,5
000002190,e1rwiA1,5.1.3.20,5
002167825,e6f0qA1,5.1.3.20,5
000002177,e1h6lA1,5.1.3.22,5
000142617,e3qqzA1,5.1.3.23,5
000002183,e1v04A1,5.1.3.24,5
000169136,e3dr2A1,5.1.3.24,5
000169076,e3e5zA1,5.1.3.24,5
001688207,e5d9bA1,5.1.3.24,5
000002182,e2ghsA1,5.1.3.24,5
000869345,e4gn7A1,5.1.3.24,5
002803102,e7plbA1,5.1.3.24,5
000002185,e1ijqA1,5.1.3.28,5
001395306,e3s94A4,5.1.3.28,5
000002186,e1npeA1,5.1.3.28,5
001395294,e3s8vB2,5.1.3.28,5
000371155,e3fw0A1,5.1.3.28,5
001238188,e2vduB2,5.1.3.29,5
001290142,e2vduD1,5.1.3.29,5
000148366,e3v1sA1,5.1.3.31,5
001349043,e4r5oA1,5.1.3.31,5
000002181,e2dg1A1,5.1.3.31,5
000002180,e1pjxA1,5.1.3.31,5
002987525,e8djfA1,5.1.3.31,5
000002189,e1q7fA1,5.1.3.34,5
001400361,e4raaA1,5.1.3.34,5
002417817,e6fptA1,5.1.3.34,5
002700922,e7b2rA1,5.1.3.34,5
002848797,e7nyqA1,5.1.3.34,5
001481770,e4d7cA1,5.1.3.36,5
001513175,e5afbA2,5.1.3.36,5
002458602,e6naxA1,5.1.3.36,5
001501410,e4wwxX1,5.1.3.39,5
000185208,e3elqA2,5.1.3.42,5
001290001,e3nolA1,5.1.3.43,5
001885520,e4o9yA6,5.1.3.45,5
002573769,e6rwaA3,5.1.3.45,5
001546248,e3s9jA1,5.1.3.81,5
001140096,e4nlmA1,5.1.3.82,5
000140025,e3no2A1,5.1.3.83,5
000164520,e2p9wA1,5.1.3.83,5
000154423,e4hw6A1,5.1.3.84,5
000135891,e3hrpA1,5.1.3.84,5
000002184,e2p4oA1,5.1.3.84,5
000174442,e3kyaA2,5.1.3.84,5
002392104,e6gc1C2,5.1.3.84,5
002337283,e6fb3A1,5.1.3.84,5
001832896,e3c5mA1,5.1.3.85,5
001833811,e3pe7A1,5.1.3.85,5
000002192,e2hqsA1,5.1.3.85,5
000002204,e1k32A2,5.1.3.85,5
001694874,e5c2vA1,5.1.3.85,5
001933323,e5txcA1,5.1.3.85,5
002415268,e6igpC2,5.1.3.85,5
001764931,e4a9vA1,5.1.3.86,5
001779595,e5hx2A3,5.1.3.122,5
000002202,e1so7A1,5.1.3.123,5
001349531,e4m4nA1,5.1.3.123,5
000002201,e2ah2A2,5.1.3.123,5
000002193,e3silA1,5.1.3.123,5
000002198,e1w8oA3,5.1.3.123,5
000184955,e2w38A1,5.1.3.123,5
000235452,e4irtA1,5.1.3.123,5
001738971,e5hx0A1,5.1.3.123,5
000002199,e2sliA2,5.1.3.123,5
000002200,e1w0pA3,5.1.3.123,5
001291526,e4l2eA1,5.1.3.123,5
001851525,e4bbwA2,5.1.3.123,5
002048190,e5mqrA1,5.1.3.123,5
000133858,e2w5nA1,5.1.3.123,5
002832299,e7mhuA1,5.1.3.123,5
001891495,e5c9oA1,5.1.3.125,5
000002191,e1ofzA1,5.1.3.163,5
001318103,e4uq7A1,5.1.3.163,5
001397612,e4csdB1,5.1.3.163,5
002442052,e6htnA1,5.1.3.163,5
002643433,e7c39A1,5.1.3.163,5
000185808,e2bt9A1,5.1.3,5
001933283,e5eznA1,5.1.3.164,5
002321285,e2gopB1,5.1.3.167,5
002321334,e4hxeB3,5.1.3.167,5
002321564,e2ojhA1,5.1.3.167,5
002322267,e5jrlA2,5.1.3.167,5
002410378,e5yznA1,5.1.3.167,5
002526900,e6qzhA1,5.1.3.171,5
002628010,e6rgoA2,5.1.3.173,5
000119444,e3kvpA1,5.1.3,5
002628565,e6rgoB2,5.1.3.174,5
002553379,e6gxrA1,5.1.3.175,5
002792895,e7d4iB33,5.1.3.181,5
002806154,e7rroe2,5.1.3.184,5
001411764,e4v0mB1,5.1.4.1,5
001088792,e1xi4A1,5.1.4.5,5
000002232,e1ri6A1,5.1.4.17,5
000002236,e1jofA1,5.1.4.17,5
000134985,e3hfqA1,5.1.4.17,5
001316430,e4qrjB1,5.1.4.17,5
002418904,e6igbA1,5.1.4.17,5
000184845,e2oajA2,5.1.4.18,5
002485200,e6n8pA1,5.1.4.18,5
000002228,e2bbkH1,5.1.4.19,5
000002229,e1mdaH1,5.1.4.19,5
000338935,e2hkmA1,5.1.4.19,5
000223841,e3hx6A1,5.1.4.21,5
000002220,e1xksA1,5.1.4.22,5
001117801,e4mhcA1,5.1.4.22,5
001294537,e4q9tB1,5.1.4.22,5
001688736,e5a9qA2,5.1.4.22,5
001822301,e5haxA1,5.1.4.22,5
002780198,e6lk8J2,5.1.4.22,5
002814028,e7n8502,5.1.4.22,5
002834746,e7wkkF2,5.1.4.22,5
001406536,e4uuyA1,5.1.4.25,5
000002230,e1qfmA1,5.1.4.26,5
000157022,e1yr2A2,5.1.4.26,5
000157024,e2bklA2,5.1.4.26,5
000422977,e3muoA1,5.1.4.26,5
001144549,e4bp8A1,5.1.4.26,5
001169103,e4hvtA4,5.1.4.26,5
002114545,e5t88A2,5.1.4.26,5
002130293,e5n4fA2,5.1.4.26,5
002710107,e7ne7A1,5.1.4.26,5
002800366,e7obmA1,5.1.4.26,5
002870140,e7vgbA2,5.1.4.26,5
002899813,e7zazCCC2,5.1.4.26,5
000153208,e4gbfA1,5.1.4.31,5
000002240,e1a12A1,5.1.4.31,5
001490305,e4x33B1,5.1.4.31,5
000002241,e1jtdB1,5.1.4.31,5
000136950,e3kciA1,5.1.4.31,5
000142756,e3of7A1,5.1.4.31,5
000149217,e4d9sA1,5.1.4.31,5
001317158,e4qamA1,5.1.4.31,5
002088078,e5xgsA1,5.1.4.31,5
002116924,e5gwnA1,5.1.4.31,5
002771600,e7a0jCCC1,5.1.4.31,5
002872283,e7w5zBP1,5.1.4.31,5
000152925,e4f2zA1,5.1.4.34,5
000405002,e3npeA1,5.1.4.34,5
001700251,e5e47C1,5.1.4.34,5
001924018,e5j53A1,5.1.4.34,5
002080544,e5u8xA1,5.1.4.34,5
002636398,e6vcfA1,5.1.4.34,5
002815010,e7wh1A1,5.1.4.34,5
003005998,e7vudA1,5.1.4.34,5
000166622,e2eceA1,5.1.4.35,5
000002238,e1shyB1,5.1.4.36,5
001349710,e4qt8B1,5.1.4.36,5
001169130,e3ol2B3,5.1.4.36,5
000400269,e3nvqB1,5.1.4.36,5
001806514,e3oktA1,5.1.4.36,5
002443927,e6fkmA1,5.1.4.36,5
000184546,e2bwmA1,5.1.4.37,5
000002209,e1k8kC1,5.1.4.39,5
000002212,e1nr0A1,5.1.4.39,5
000401794,e3ow8B1,5.1.4.39,5
002044666,e5mpsJ1,5.1.4.39,5
001169089,e1r5mA2,5.1.4.39,5
000043699,e1vyhD1,5.1.4.39,5
002087184,e5n1aA2,5.1.4.39,5
000347808,e3dm0A2,5.1.4.39,5
001792545,e3jcrD1,5.1.4.39,5
002045413,e5mqfE1,5.1.4.39,5
002116871,e5vh9B1,5.1.4.39,5
002321407,e4j0wA1,5.1.4.39,5
002323870,e5n4aA1,5.1.4.39,5
002144170,e5wlcLQ2,5.1.4.39,5
002150921,e6f1tp1,5.1.4.39,5
002450329,e6qdvo1,5.1.4.39,5
002501378,e6nd4g1,5.1.4.39,5
002523631,e6rxyUM2,5.1.4.39,5
002523374,e6rxtUM3,5.1.4.39,5
002651542,e6tblE1,5.1.4.39,5
002739313,e6rxxCG1,5.1.4.39,5
002879698,e8gqeA1,5.1.4.39,5
002861541,e7somaa1,5.1.4.39,5
002859845,e7s22A1,5.1.4.39,5
002997802,e7qcaSGG1,5.1.4.39,5
000002213,e1nr0A2,5.1.4.40,5
001014379,e4jsnC1,5.1.4.40,5
001238186,e3vu4B2,5.1.4.40,5
000002214,e1pguA1,5.1.4.40,5
000223728,e2j04A1,5.1.4.40,5
000002219,e1yfqA1,5.1.4.40,5
002084840,e5n1aB2,5.1.4.40,5
002087183,e5n1aA1,5.1.4.40,5
002321220,e4czvA1,5.1.4.40,5
002322696,e5oqlO3,5.1.4.40,5
002321279,e4g56B1,5.1.4.40,5
002321494,e3mzkA1,5.1.4.40,5
002321587,e3pbpA1,5.1.4.40,5
002322695,e5oqlO2,5.1.4.40,5
002322513,e5gvaA1,5.1.4.40,5
002321929,e4xfvA2,5.1.4.40,5
002322407,e5mpso1,5.1.4.40,5
002322247,e5lj3J1,5.1.4.40,5
002323846,e5ltgB1,5.1.4.40,5
002391102,e6chgD1,5.1.4.40,5
002393063,e5yzvA1,5.1.4.40,5
002458487,e6iyyA1,5.1.4.40,5
002468052,e6m92A1,5.1.4.40,5
002523368,e6rxtUD1,5.1.4.40,5
002523632,e6rxyUM3,5.1.4.40,5
002628009,e6rgoA1,5.1.4.40,5
002643508,e6ke6B31,5.1.4.40,5
002706245,e7kljB1,5.1.4.40,5
002741208,e7apkF1,5.1.4.40,5
002774957,e7bgbK1,5.1.4.40,5
002817936,e7mq8LO3,5.1.4.40,5
002817933,e7mq8LN2,5.1.4.40,5
002893818,e7v2wH1,5.1.4.40,5
002875484,e7zgpD1,5.1.4.40,5
001872129,e5gmkn1,5.1.4.41,5
001871266,e5lcwQ1,5.1.4.41,5
001307807,e1erjB1,5.1.4.41,5
001298732,e4d0kA1,5.1.4.41,5
001842577,e5ch1A1,5.1.4.41,5
000002207,e1erjA1,5.1.4.41,5
000153705,e4h5jB1,5.1.4.41,5
001310956,e4fhnA1,5.1.4.41,5
001498118,e4uerR1,5.1.4.41,5
001556074,e4xfvA1,5.1.4.41,5
001688709,e5a9q01,5.1.4.41,5
001238052,e4i0oA2,5.1.4.41,5
002049695,e5wyjBB3,5.1.4.41,5
002049696,e5wyjBD1,5.1.4.41,5
001310586,e4nsxA1,5.1.4.41,5
001414131,e4j0xB1,5.1.4.41,5
002123566,e5wlcLN1,5.1.4.41,5
002084839,e5n1aB1,5.1.4.41,5
001872125,e5gmkO1,5.1.4.41,5
002390508,e5yzgs1,5.1.4.41,5
002413864,e6g6nB1,5.1.4.41,5
002501365,e6nd4Q2,5.1.4.41,5
002512487,e6rm3SGG1,5.1.4.41,5
002621939,e6lt0A1,5.1.4.41,5
002643000,e6tblF1,5.1.4.41,5
002756041,e7mt1A1,5.1.4.41,5
002807491,e7sulA1,5.1.4.41,5
002817938,e7mq8LT2,5.1.4.41,5
002861537,e7somd1,5.1.4.41,5
001323507,e4n14A1,5.1.4.44,5
002070610,e5lqwK1,5.1.4.44,5
002123567,e5wlcLN2,5.1.4.44,5
002125175,e5oqlA3,5.1.4.44,5
001307535,e4bzkC2,5.1.4.44,5
001302158,e3eweA1,5.1.4.44,5
001688730,e5a9q71,5.1.4.44,5
000184844,e2oajA1,5.1.4.44,5
001820987,e5dfzB3,5.1.4.44,5
000135790,e2w18A1,5.1.4.44,5
001407524,e3dw8B2,5.1.4.44,5
002125194,e5oqlX1,5.1.4.44,5
002172371,e5ov3A1,5.1.4.44,5
002323838,e5i2tA2,5.1.4.44,5
002390050,e6e29A1,5.1.4.44,5
002410463,e6ahdY1,5.1.4.44,5
002485201,e6n8pA2,5.1.4.44,5
002491147,e6r5kA3,5.1.4.44,5
002523384,e6rxtCG1,5.1.4.44,5
002643510,e6ke6B33,5.1.4.44,5
002720803,e6zywE1,5.1.4.44,5
002700325,e7apxE1,5.1.4.44,5
002706635,e7kqqA1,5.1.4.44,5
002739044,e6nd4U1,5.1.4.44,5
002831814,e7qepRA1,5.1.4.44,5
000145574,e4a11B1,5.1.4.46,5
001490306,e4x3eA1,5.1.4.46,5
001548392,e4x61B1,5.1.4.46,5
000185411,e3mkqA1,5.1.4.46,5
000043697,e1pguB2,5.1.4.46,5
001088372,e4lg8A1,5.1.4.46,5
000141524,e3odtA1,5.1.4.46,5
002142227,e6exnJ1,5.1.4.46,5
002391099,e6chgA1,5.1.4.46,5
002569205,e6venM1,5.1.4.46,5
002668011,e6lqsB11,5.1.4.46,5
002720526,e6zwmC1,5.1.4.46,5
002706244,e7kljA1,5.1.4.46,5
002817977,e7mqaLO1,5.1.4.46,5
000002231,e2hu7A1,5.1.4.48,5
000002221,e1xipA1,5.1.4.49,5
001839932,e4a7yA1,5.1.4.50,5
000185412,e3mkqA2,5.1.4.54,5
001564928,e5a1vT4,5.1.4.54,5
001238016,e3nokA2,5.1.4.55,5
001289688,e2fawA1,5.1.4.55,5
002048201,e5fsbA1,5.1.4.56,5
001545159,e4ruqB1,5.1.4.56,5
001405912,e3j80g1,5.1.4.111,5
000423697,e3rfhA1,5.1.4.111,5
001238011,e3vl1A2,5.1.4.111,5
000002215,e1pguA2,5.1.4.111,5
001548852,e5ajaA1,5.1.4.111,5
001349152,e4u1eI1,5.1.4.111,5
001676525,e4ui9R1,5.1.4.111,5
002088999,e5xjcT1,5.1.4.111,5
002123569,e5wlcLO2,5.1.4.111,5
002439161,e6n9gC1,5.1.4.111,5
002540721,e6km7B1,5.1.4.111,5
002678889,e6zu5SGG1,5.1.4.111,5
002723796,e7luvE1,5.1.4.111,5
002905443,e7mq8LR2,5.1.4.111,5
002992406,e7fikc1,5.1.4.111,5
001107292,e4m8rB1,5.1.4.119,5
001562395,e4unmB2,5.1.4.121,5
001563565,e4yd8A1,5.1.4.123,5
001871241,e5lcwA2,5.1.4.124,5
001676514,e4ui9A1,5.1.4.124,5
001756856,e5a31A2,5.1.4.124,5
000182728,e3tc9A2,5.1.4.132,5
001834416,e2zwaB2,5.1.4.136,5
000002224,e1tyeA1,5.1.4.199,5
001394130,e4nenA1,5.1.4.199,5
001543188,e4irzA2,5.1.4.199,5
002530433,e5e6rA2,5.1.4.199,5
002756418,e7cebA1,5.1.4.199,5
002323934,e5teeA1,5.1.4.201,5
002322353,e5thaA1,5.1.4.201,5
002413862,e6g6mA1,5.1.4.201,5
000002237,e1olzA2,5.1.4.202,5
000140636,e3nvxA1,5.1.4.202,5
000002239,e1q47A1,5.1.4.203,5
000140627,e3nvqA1,5.1.4.203,5
000178340,e3okwA1,5.1.4.203,5
002447613,e6fkkA2,5.1.4.203,5
002526632,e6qp7A3,5.1.4.203,5
002773533,e6fknB1,5.1.4.203,5
001237997,e2xbgA2,5.1.4.204,5
000002233,e2ebsA1,5.1.4.204,5
001870849,e5fzpA1,5.1.4.204,5
000166224,e3b7fA1,5.1.4.204,5
001840714,e5jwzA2,5.1.4.204,5
002519650,e6p2mA2,5.1.4.204,5
002519645,e6p2kB1,5.1.4.204,5
002519646,e6p2kB2,5.1.4.204,5
002755179,e7kn8B2,5.1.4.204,5
001390238,e3afcB1,5.1.4.279,5
001106745,e4l9oA1,5.1.4.287,5
000136161,e3hxjA1,5.1.4.299,5
000141777,e3p1lA1,5.1.4.299,5
000997949,e4hdjA1,5.1.4.299,5
002626002,e6tjiA1,5.1.4.299,5
002646218,e6tjfA1,5.1.4.299,5
002702178,e7cqyC1,5.1.4.299,5
002702181,e7cqyF1,5.1.4.299,5
002813351,e7evfAA1,5.1.4.299,5
001312041,e4psxB1,5.1.4.305,5
000170186,e3fm0A1,5.1.4.305,5
001792730,e3jcrL2,5.1.4.305,5
000146658,e3jroA1,5.1.4.305,5
001169100,e3w15A2,5.1.4.305,5
000166832,e2pbiB1,5.1.4.305,5
001713673,e5a31R1,5.1.4.305,5
002388815,e5wjcA1,5.1.4.305,5
002739390,e6rlbD1,5.1.4.305,5
000185205,e3ei1A3,5.1.4.306,5
001893011,e5ifeA3,5.1.4.306,5
001906995,e5hy7A1,5.1.4.306,5
001887253,e5gm6F2,5.1.4.306,5
002144236,e6eojA1,5.1.4.306,5
002160377,e6bllA2,5.1.4.306,5
001291898,e4ci8A1,5.1.4.307,5
001291899,e4ci8A2,5.1.4.307,5
000140824,e3ow8A1,5.1.4.307,5
000002206,e1tbgA1,5.1.4.307,5
001442351,e4v8mA71,5.1.4.307,5
002773873,e6u425L2,5.1.4.307,5
000185204,e3ei1A2,5.1.4.308,5
001887255,e5gm6F4,5.1.4.308,5
001893010,e5ifeA2,5.1.4.308,5
002160379,e6bllA4,5.1.4.308,5
000185203,e3ei1A1,5.1.4.309,5
001887252,e5gm6F1,5.1.4.309,5
001930621,e5ifeA1,5.1.4.309,5
002144237,e6eojA2,5.1.4.309,5
002160378,e6bllA3,5.1.4.309,5
002771550,e7oqbP1,5.1.4.309,5
000185632,e4a2lA2,5.1.4.310,5
000185631,e4a2lA1,5.1.4.310,5
000185591,e3va6A2,5.1.4.310,5
000185590,e3va6A1,5.1.4.310,5
001511278,e3v9fD1,5.1.4.310,5
001511280,e3v9fD3,5.1.4.310,5
001916717,e5m11A2,5.1.4.310,5
001933390,e5f75C1,5.1.4.311,5
000002225,e1l0qA2,5.1.4.311,5
001806484,e3bwsA2,5.1.4.311,5
001693983,e5c2vE1,5.1.4.311,5
000200063,e2qc5A1,5.1.4.311,5
000168910,e3dsmA1,5.1.4.311,5
000145307,e3vgzA1,5.1.4.311,5
002455597,e6ck1A1,5.1.4.311,5
000002210,e1nexB1,5.1.4.312,5
001310717,e4aezA1,5.1.4.312,5
000136070,e3i2nA1,5.1.4.312,5
002123568,e5wlcLO1,5.1.4.312,5
001698285,e5cxcA1,5.1.4.312,5
001732231,e5ganH1,5.1.4.312,5
002093821,e5nuvA1,5.1.4.312,5
000002216,e1sq9A1,5.1.4.312,5
001169127,e2j04B2,5.1.4.312,5
001698287,e5cxcB1,5.1.4.312,5
001687171,e5cwwB1,5.1.4.312,5
001866792,e5k1cC1,5.1.4.312,5
001890013,e5jk7C1,5.1.4.312,5
002123592,e5wlcSG1,5.1.4.312,5
001824186,e5igoC1,5.1.4.312,5
001859787,e5ic7A1,5.1.4.312,5
001513023,e4d6vA1,5.1.4.312,5
002138868,e6emkB1,5.1.4.312,5
002138860,e6bllB1,5.1.4.312,5
002527072,e6kiwN1,5.1.4.312,5
002679102,e6zymp1,5.1.4.312,5
002667954,e6lqrBE2,5.1.4.312,5
002739389,e6rlbC1,5.1.4.312,5
002879001,e7f69A1,5.1.4.312,5
000145091,e3u4yA1,5.1.4.313,5
000143483,e3s25A1,5.1.4.313,5
000002227,e1jmxB1,5.1.4.313,5
